AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop,성별
44,96920,"Korea, South",408100,KS,2039,Male,408100,남자
45,96920,"Korea, South",409619,KS,2039,Male,409619,남자
46,96920,"Korea, South",410802,KS,2039,Male,410802,남자
47,96920,"Korea, South",407724,KS,2039,Male,407724,남자
48,96920,"Korea, South",390270,KS,2039,Male,390270,남자
49,96920,"Korea, South",354091,KS,2039,Male,354091,남자
50,96920,"Korea, South",363696,KS,2039,Male,363696,남자
51,96920,"Korea, South",357733,KS,2039,Male,357733,남자
52,96920,"Korea, South",347585,KS,2039,Male,347585,남자
53,96920,"Korea, South",362322,KS,2039,Male,362322,남자
54,96920,"Korea, South",355285,KS,2039,Male,355285,남자
55,96920,"Korea, South",380722,KS,2039,Male,380722,남자
56,96920,"Korea, South",410246,KS,2039,Male,410246,남자
57,96920,"Korea, South",437297,KS,2039,Male,437297,남자
58,96920,"Korea, South",455092,KS,2039,Male,455092,남자
59,96920,"Korea, South",440901,KS,2039,Male,440901,남자
60,96920,"Korea, South",416593,KS,2039,Male,416593,남자
61,96920,"Korea, South",374397,KS,2039,Male,374397,남자
62,96920,"Korea, South",372673,KS,2039,Male,372673,남자
63,96920,"Korea, South",362860,KS,2039,Male,362860,남자
64,96920,"Korea, South",372155,KS,2039,Male,372155,남자
65,96920,"Korea, South",389322,KS,2039,Male,389322,남자
66,96920,"Korea, South",384757,KS,2039,Male,384757,남자
67,96920,"Korea, South",384937,KS,2039,Male,384937,남자
68,96920,"Korea, South",369546,KS,2039,Male,369546,남자
69,96920,"Korea, South",376842,KS,2039,Male,376842,남자
70,96920,"Korea, South",384348,KS,2039,Male,384348,남자
71,96920,"Korea, South",368004,KS,2039,Male,368004,남자
72,96920,"Korea, South",311126,KS,2039,Male,311126,남자
73,96920,"Korea, South",303752,KS,2039,Male,303752,남자
74,96920,"Korea, South",296445,KS,2039,Male,296445,남자
75,96920,"Korea, South",300555,KS,2039,Male,300555,남자
76,96920,"Korea, South",310767,KS,2039,Male,310767,남자
77,96920,"Korea, South",304426,KS,2039,Male,304426,남자
78,96920,"Korea, South",294037,KS,2039,Male,294037,남자
79,96920,"Korea, South",274676,KS,2039,Male,274676,남자
80,96920,"Korea, South",257882,KS,2039,Male,257882,남자
81,96920,"Korea, South",228288,KS,2039,Male,228288,남자
82,96920,"Korea, South",199649,KS,2039,Male,199649,남자
83,96920,"Korea, South",175420,KS,2039,Male,175420,남자
84,96920,"Korea, South",166160,KS,2039,Male,166160,남자
85,96920,"Korea, South",131910,KS,2039,Male,131910,남자
86,96920,"Korea, South",99020,KS,2039,Male,99020,남자
87,96920,"Korea, South",102242,KS,2039,Male,102242,남자
88,96920,"Korea, South",69736,KS,2039,Male,69736,남자
89,96920,"Korea, South",64239,KS,2039,Male,64239,남자
90,96920,"Korea, South",57380,KS,2039,Male,57380,남자
91,96920,"Korea, South",48979,KS,2039,Male,48979,남자
92,96920,"Korea, South",41416,KS,2039,Male,41416,남자
93,96920,"Korea, South",31113,KS,2039,Male,31113,남자
94,96920,"Korea, South",22326,KS,2039,Male,22326,남자
95,96920,"Korea, South",18390,KS,2039,Male,18390,남자
96,96920,"Korea, South",14878,KS,2039,Male,14878,남자
97,96920,"Korea, South",13250,KS,2039,Male,13250,남자
98,96920,"Korea, South",9477,KS,2039,Male,9477,남자
99,96920,"Korea, South",6503,KS,2039,Male,6503,남자
100,96920,"Korea, South",14614,KS,2039,Male,14614,남자
0,96920,"Korea, South",178458,KS,2040,Male,178458,남자
1,96920,"Korea, South",179772,KS,2040,Male,179772,남자
2,96920,"Korea, South",181279,KS,2040,Male,181279,남자
3,96920,"Korea, South",182953,KS,2040,Male,182953,남자
4,96920,"Korea, South",185358,KS,2040,Male,185358,남자
5,96920,"Korea, South",188604,KS,2040,Male,188604,남자
6,96920,"Korea, South",192164,KS,2040,Male,192164,남자
7,96920,"Korea, South",195749,KS,2040,Male,195749,남자
8,96920,"Korea, South",199453,KS,2040,Male,199453,남자
9,96920,"Korea, South",203289,KS,2040,Male,203289,남자
10,96920,"Korea, South",206844,KS,2040,Male,206844,남자
11,96920,"Korea, South",209981,KS,2040,Male,209981,남자
12,96920,"Korea, South",212797,KS,2040,Male,212797,남자
13,96920,"Korea, South",215165,KS,2040,Male,215165,남자
14,96920,"Korea, South",216674,KS,2040,Male,216674,남자
15,96920,"Korea, South",216811,KS,2040,Male,216811,남자
16,96920,"Korea, South",216479,KS,2040,Male,216479,남자
17,96920,"Korea, South",216235,KS,2040,Male,216235,남자
18,96920,"Korea, South",215806,KS,2040,Male,215806,남자
19,96920,"Korea, South",215517,KS,2040,Male,215517,남자
20,96920,"Korea, South",215827,KS,2040,Male,215827,남자
21,96920,"Korea, South",216810,KS,2040,Male,216810,남자
22,96920,"Korea, South",218224,KS,2040,Male,218224,남자
23,96920,"Korea, South",220402,KS,2040,Male,220402,남자
24,96920,"Korea, South",223585,KS,2040,Male,223585,남자
25,96920,"Korea, South",226466,KS,2040,Male,226466,남자
26,96920,"Korea, South",228736,KS,2040,Male,228736,남자
27,96920,"Korea, South",243333,KS,2040,Male,243333,남자
28,96920,"Korea, South",254122,KS,2040,Male,254122,남자
29,96920,"Korea, South",253031,KS,2040,Male,253031,남자
30,96920,"Korea, South",248372,KS,2040,Male,248372,남자
31,96920,"Korea, South",248682,KS,2040,Male,248682,남자
32,96920,"Korea, South",262322,KS,2040,Male,262322,남자
33,96920,"Korea, South",259862,KS,2040,Male,259862,남자
34,96920,"Korea, South",247102,KS,2040,Male,247102,남자
35,96920,"Korea, South",255833,KS,2040,Male,255833,남자
36,96920,"Korea, South",272418,KS,2040,Male,272418,남자
37,96920,"Korea, South",279107,KS,2040,Male,279107,남자
38,96920,"Korea, South",296492,KS,2040,Male,296492,남자
39,96920,"Korea, South",333785,KS,2040,Male,333785,남자
40,96920,"Korea, South",350320,KS,2040,Male,350320,남자
41,96920,"Korea, South",353414,KS,2040,Male,353414,남자
42,96920,"Korea, South",369387,KS,2040,Male,369387,남자
43,96920,"Korea, South",383514,KS,2040,Male,383514,남자
44,96920,"Korea, South",397402,KS,2040,Male,397402,남자
45,96920,"Korea, South",407633,KS,2040,Male,407633,남자
46,96920,"Korea, South",409095,KS,2040,Male,409095,남자
47,96920,"Korea, South",410174,KS,2040,Male,410174,남자
48,96920,"Korea, South",407000,KS,2040,Male,407000,남자
49,96920,"Korea, South",389494,KS,2040,Male,389494,남자
50,96920,"Korea, South",353337,KS,2040,Male,353337,남자
51,96920,"Korea, South",362812,KS,2040,Male,362812,남자
52,96920,"Korea, South",356758,KS,2040,Male,356758,남자
53,96920,"Korea, South",346530,KS,2040,Male,346530,남자
54,96920,"Korea, South",361060,KS,2040,Male,361060,남자
55,96920,"Korea, South",353891,KS,2040,Male,353891,남자
56,96920,"Korea, South",379018,KS,2040,Male,379018,남자
57,96920,"Korea, South",408180,KS,2040,Male,408180,남자
58,96920,"Korea, South",434825,KS,2040,Male,434825,남자
59,96920,"Korea, South",452215,KS,2040,Male,452215,남자
60,96920,"Korea, South",437914,KS,2040,Male,437914,남자
61,96920,"Korea, South",413559,KS,2040,Male,413559,남자
62,96920,"Korea, South",371383,KS,2040,Male,371383,남자
63,96920,"Korea, South",369359,KS,2040,Male,369359,남자
64,96920,"Korea, South",359330,KS,2040,Male,359330,남자
65,96920,"Korea, South",368169,KS,2040,Male,368169,남자
66,96920,"Korea, South",384754,KS,2040,Male,384754,남자
67,96920,"Korea, South",379859,KS,2040,Male,379859,남자
68,96920,"Korea, South",379577,KS,2040,Male,379577,남자
69,96920,"Korea, South",363867,KS,2040,Male,363867,남자
70,96920,"Korea, South",370019,KS,2040,Male,370019,남자
71,96920,"Korea, South",376215,KS,2040,Male,376215,남자
72,96920,"Korea, South",359403,KS,2040,Male,359403,남자
73,96920,"Korea, South",303119,KS,2040,Male,303119,남자
74,96920,"Korea, South",295158,KS,2040,Male,295158,남자
75,96920,"Korea, South",287226,KS,2040,Male,287226,남자
76,96920,"Korea, South",290286,KS,2040,Male,290286,남자
77,96920,"Korea, South",299101,KS,2040,Male,299101,남자
78,96920,"Korea, South",291834,KS,2040,Male,291834,남자
79,96920,"Korea, South",280568,KS,2040,Male,280568,남자
80,96920,"Korea, South",260803,KS,2040,Male,260803,남자
81,96920,"Korea, South",243613,KS,2040,Male,243613,남자
82,96920,"Korea, South",214452,KS,2040,Male,214452,남자
83,96920,"Korea, South",186409,KS,2040,Male,186409,남자
84,96920,"Korea, South",162704,KS,2040,Male,162704,남자
85,96920,"Korea, South",153009,KS,2040,Male,153009,남자
86,96920,"Korea, South",120522,KS,2040,Male,120522,남자
87,96920,"Korea, South",89711,KS,2040,Male,89711,남자
88,96920,"Korea, South",91788,KS,2040,Male,91788,남자
89,96920,"Korea, South",61994,KS,2040,Male,61994,남자
90,96920,"Korea, South",56504,KS,2040,Male,56504,남자
91,96920,"Korea, South",49898,KS,2040,Male,49898,남자
92,96920,"Korea, South",42078,KS,2040,Male,42078,남자
93,96920,"Korea, South",35119,KS,2040,Male,35119,남자
94,96920,"Korea, South",26019,KS,2040,Male,26019,남자
95,96920,"Korea, South",18397,KS,2040,Male,18397,남자
96,96920,"Korea, South",14918,KS,2040,Male,14918,남자
97,96920,"Korea, South",11869,KS,2040,Male,11869,남자
98,96920,"Korea, South",10387,KS,2040,Male,10387,남자
99,96920,"Korea, South",7294,KS,2040,Male,7294,남자
100,96920,"Korea, South",15208,KS,2040,Male,15208,남자
0,96920,"Korea, South",177325,KS,2041,Male,177325,남자
1,96920,"Korea, South",178307,KS,2041,Male,178307,남자
2,96920,"Korea, South",179637,KS,2041,Male,179637,남자
3,96920,"Korea, South",181155,KS,2041,Male,181155,남자
4,96920,"Korea, South",182833,KS,2041,Male,182833,남자
5,96920,"Korea, South",185266,KS,2041,Male,185266,남자
6,96920,"Korea, South",188542,KS,2041,Male,188542,남자
7,96920,"Korea, South",192103,KS,2041,Male,192103,남자
8,96920,"Korea, South",195688,KS,2041,Male,195688,남자
9,96920,"Korea, South",199394,KS,2041,Male,199394,남자
10,96920,"Korea, South",203240,KS,2041,Male,203240,남자
11,96920,"Korea, South",206809,KS,2041,Male,206809,남자
12,96920,"Korea, South",209944,KS,2041,Male,209944,남자
13,96920,"Korea, South",212758,KS,2041,Male,212758,남자
14,96920,"Korea, South",215122,KS,2041,Male,215122,남자
15,96920,"Korea, South",216729,KS,2041,Male,216729,남자
16,96920,"Korea, South",216977,KS,2041,Male,216977,남자
17,96920,"Korea, South",216628,KS,2041,Male,216628,남자
18,96920,"Korea, South",216369,KS,2041,Male,216369,남자
19,96920,"Korea, South",215927,KS,2041,Male,215927,남자
20,96920,"Korea, South",215922,KS,2041,Male,215922,남자
21,96920,"Korea, South",216556,KS,2041,Male,216556,남자
22,96920,"Korea, South",217535,KS,2041,Male,217535,남자
23,96920,"Korea, South",218945,KS,2041,Male,218945,남자
24,96920,"Korea, South",221123,KS,2041,Male,221123,남자
25,96920,"Korea, South",224394,KS,2041,Male,224394,남자
26,96920,"Korea, South",227376,KS,2041,Male,227376,남자
27,96920,"Korea, South",229653,KS,2041,Male,229653,남자
28,96920,"Korea, South",244246,KS,2041,Male,244246,남자
29,96920,"Korea, South",255029,KS,2041,Male,255029,남자
30,96920,"Korea, South",253660,KS,2041,Male,253660,남자
31,96920,"Korea, South",248692,KS,2041,Male,248692,남자
32,96920,"Korea, South",248993,KS,2041,Male,248993,남자
33,96920,"Korea, South",262619,KS,2041,Male,262619,남자
34,96920,"Korea, South",260152,KS,2041,Male,260152,남자
35,96920,"Korea, South",247282,KS,2041,Male,247282,남자
36,96920,"Korea, South",255869,KS,2041,Male,255869,남자
37,96920,"Korea, South",272426,KS,2041,Male,272426,남자
38,96920,"Korea, South",279088,KS,2041,Male,279088,남자
39,96920,"Korea, South",296426,KS,2041,Male,296426,남자
40,96920,"Korea, South",333661,KS,2041,Male,333661,남자
41,96920,"Korea, South",350155,KS,2041,Male,350155,남자
42,96920,"Korea, South",353187,KS,2041,Male,353187,남자
43,96920,"Korea, South",369075,KS,2041,Male,369075,남자
44,96920,"Korea, South",383107,KS,2041,Male,383107,남자
45,96920,"Korea, South",396923,KS,2041,Male,396923,남자
46,96920,"Korea, South",407075,KS,2041,Male,407075,남자
47,96920,"Korea, South",408433,KS,2041,Male,408433,남자
48,96920,"Korea, South",409405,KS,2041,Male,409405,남자
49,96920,"Korea, South",406136,KS,2041,Male,406136,남자
50,96920,"Korea, South",388586,KS,2041,Male,388586,남자
51,96920,"Korea, South",352452,KS,2041,Male,352452,남자
52,96920,"Korea, South",361781,KS,2041,Male,361781,남자
53,96920,"Korea, South",355628,KS,2041,Male,355628,남자
54,96920,"Korea, South",345303,KS,2041,Male,345303,남자
55,96920,"Korea, South",359613,KS,2041,Male,359613,남자
56,96920,"Korea, South",352303,KS,2041,Male,352303,남자
57,96920,"Korea, South",377109,KS,2041,Male,377109,남자
58,96920,"Korea, South",405872,KS,2041,Male,405872,남자
59,96920,"Korea, South",432070,KS,2041,Male,432070,남자
60,96920,"Korea, South",449131,KS,2041,Male,449131,남자
61,96920,"Korea, South",434701,KS,2041,Male,434701,남자
62,96920,"Korea, South",410195,KS,2041,Male,410195,남자
63,96920,"Korea, South",368068,KS,2041,Male,368068,남자
64,96920,"Korea, South",365748,KS,2041,Male,365748,남자
65,96920,"Korea, South",355482,KS,2041,Male,355482,남자
66,96920,"Korea, South",363855,KS,2041,Male,363855,남자
67,96920,"Korea, South",379864,KS,2041,Male,379864,남자
68,96920,"Korea, South",374577,KS,2041,Male,374577,남자
69,96920,"Korea, South",373752,KS,2041,Male,373752,남자
70,96920,"Korea, South",357295,KS,2041,Male,357295,남자
71,96920,"Korea, South",362214,KS,2041,Male,362214,남자
72,96920,"Korea, South",367447,KS,2041,Male,367447,남자
73,96920,"Korea, South",350175,KS,2041,Male,350175,남자
74,96920,"Korea, South",294568,KS,2041,Male,294568,남자
75,96920,"Korea, South",286006,KS,2041,Male,286006,남자
76,96920,"Korea, South",277444,KS,2041,Male,277444,남자
77,96920,"Korea, South",279426,KS,2041,Male,279426,남자
78,96920,"Korea, South",286771,KS,2041,Male,286771,남자
79,96920,"Korea, South",278511,KS,2041,Male,278511,남자
80,96920,"Korea, South",266447,KS,2041,Male,266447,남자
81,96920,"Korea, South",246423,KS,2041,Male,246423,남자
82,96920,"Korea, South",228900,KS,2041,Male,228900,남자
83,96920,"Korea, South",200281,KS,2041,Male,200281,남자
84,96920,"Korea, South",172943,KS,2041,Male,172943,남자
85,96920,"Korea, South",149870,KS,2041,Male,149870,남자
86,96920,"Korea, South",139846,KS,2041,Male,139846,남자
87,96920,"Korea, South",109230,KS,2041,Male,109230,남자
88,96920,"Korea, South",80570,KS,2041,Male,80570,남자
89,96920,"Korea, South",81629,KS,2041,Male,81629,남자
90,96920,"Korea, South",54554,KS,2041,Male,54554,남자
91,96920,"Korea, South",49161,KS,2041,Male,49161,남자
92,96920,"Korea, South",42889,KS,2041,Male,42889,남자
93,96920,"Korea, South",35700,KS,2041,Male,35700,남자
94,96920,"Korea, South",29386,KS,2041,Male,29386,남자
95,96920,"Korea, South",21453,KS,2041,Male,21453,남자
96,96920,"Korea, South",14933,KS,2041,Male,14933,남자
97,96920,"Korea, South",11910,KS,2041,Male,11910,남자
98,96920,"Korea, South",9311,KS,2041,Male,9311,남자
99,96920,"Korea, South",7999,KS,2041,Male,7999,남자
100,96920,"Korea, South",16228,KS,2041,Male,16228,남자
0,96920,"Korea, South",176295,KS,2042,Male,176295,남자
1,96920,"Korea, South",177187,KS,2042,Male,177187,남자
2,96920,"Korea, South",178186,KS,2042,Male,178186,남자
3,96920,"Korea, South",179527,KS,2042,Male,179527,남자
4,96920,"Korea, South",181048,KS,2042,Male,181048,남자
5,96920,"Korea, South",182750,KS,2042,Male,182750,남자
6,96920,"Korea, South",185211,KS,2042,Male,185211,남자
7,96920,"Korea, South",188487,KS,2042,Male,188487,남자
8,96920,"Korea, South",192048,KS,2042,Male,192048,남자
9,96920,"Korea, South",195634,KS,2042,Male,195634,남자
10,96920,"Korea, South",199351,KS,2042,Male,199351,남자
11,96920,"Korea, South",203207,KS,2042,Male,203207,남자
12,96920,"Korea, South",206776,KS,2042,Male,206776,남자
13,96920,"Korea, South",209908,KS,2042,Male,209908,남자
14,96920,"Korea, South",212718,KS,2042,Male,212718,남자
15,96920,"Korea, South",215166,KS,2042,Male,215166,남자
16,96920,"Korea, South",216868,KS,2042,Male,216868,남자
17,96920,"Korea, South",217099,KS,2042,Male,217099,남자
18,96920,"Korea, South",216736,KS,2042,Male,216736,남자
19,96920,"Korea, South",216464,KS,2042,Male,216464,남자
20,96920,"Korea, South",216266,KS,2042,Male,216266,남자
21,96920,"Korea, South",216548,KS,2042,Male,216548,남자
22,96920,"Korea, South",217177,KS,2042,Male,217177,남자
23,96920,"Korea, South",218152,KS,2042,Male,218152,남자
24,96920,"Korea, South",219564,KS,2042,Male,219564,남자
25,96920,"Korea, South",221816,KS,2042,Male,221816,남자
26,96920,"Korea, South",225176,KS,2042,Male,225176,남자
27,96920,"Korea, South",228163,KS,2042,Male,228163,남자
28,96920,"Korea, South",230444,KS,2042,Male,230444,남자
29,96920,"Korea, South",245028,KS,2042,Male,245028,남자
30,96920,"Korea, South",255564,KS,2042,Male,255564,남자
31,96920,"Korea, South",253918,KS,2042,Male,253918,남자
32,96920,"Korea, South",248946,KS,2042,Male,248946,남자
33,96920,"Korea, South",249239,KS,2042,Male,249239,남자
34,96920,"Korea, South",262850,KS,2042,Male,262850,남자
35,96920,"Korea, South",260279,KS,2042,Male,260279,남자
36,96920,"Korea, South",247295,KS,2042,Male,247295,남자
37,96920,"Korea, South",255862,KS,2042,Male,255862,남자
38,96920,"Korea, South",272384,KS,2042,Male,272384,남자
39,96920,"Korea, South",279011,KS,2042,Male,279011,남자
40,96920,"Korea, South",296315,KS,2042,Male,296315,남자
41,96920,"Korea, South",333483,KS,2042,Male,333483,남자
42,96920,"Korea, South",349902,KS,2042,Male,349902,남자
43,96920,"Korea, South",352868,KS,2042,Male,352868,남자
44,96920,"Korea, South",368663,KS,2042,Male,368663,남자
45,96920,"Korea, South",382621,KS,2042,Male,382621,남자
46,96920,"Korea, South",396350,KS,2042,Male,396350,남자
47,96920,"Korea, South",406379,KS,2042,Male,406379,남자
48,96920,"Korea, South",407631,KS,2042,Male,407631,남자
49,96920,"Korea, South",408497,KS,2042,Male,408497,남자
50,96920,"Korea, South",405137,KS,2042,Male,405137,남자
51,96920,"Korea, South",387540,KS,2042,Male,387540,남자
52,96920,"Korea, South",351424,KS,2042,Male,351424,남자
53,96920,"Korea, South",360592,KS,2042,Male,360592,남자
54,96920,"Korea, South",354324,KS,2042,Male,354324,남자
55,96920,"Korea, South",343903,KS,2042,Male,343903,남자
56,96920,"Korea, South",357979,KS,2042,Male,357979,남자
57,96920,"Korea, South",350524,KS,2042,Male,350524,남자
58,96920,"Korea, South",374974,KS,2042,Male,374974,남자
59,96920,"Korea, South",403298,KS,2042,Male,403298,남자
60,96920,"Korea, South",429117,KS,2042,Male,429117,남자
61,96920,"Korea, South",445817,KS,2042,Male,445817,남자
62,96920,"Korea, South",431142,KS,2042,Male,431142,남자
63,96920,"Korea, South",406502,KS,2042,Male,406502,남자
64,96920,"Korea, South",364458,KS,2042,Male,364458,남자
65,96920,"Korea, South",361825,KS,2042,Male,361825,남자
66,96920,"Korea, South",351323,KS,2042,Male,351323,남자
67,96920,"Korea, South",359237,KS,2042,Male,359237,남자
68,96920,"Korea, South",374592,KS,2042,Male,374592,남자
69,96920,"Korea, South",368837,KS,2042,Male,368837,남자
70,96920,"Korea, South",367016,KS,2042,Male,367016,남자
71,96920,"Korea, South",349782,KS,2042,Male,349782,남자
72,96920,"Korea, South",353797,KS,2042,Male,353797,남자
73,96920,"Korea, South",358038,KS,2042,Male,358038,남자
74,96920,"Korea, South",340321,KS,2042,Male,340321,남자
75,96920,"Korea, South",285462,KS,2042,Male,285462,남자
76,96920,"Korea, South",276296,KS,2042,Male,276296,남자
77,96920,"Korea, South",267099,KS,2042,Male,267099,남자
78,96920,"Korea, South",267947,KS,2042,Male,267947,남자
79,96920,"Korea, South",273724,KS,2042,Male,273724,남자
80,96920,"Korea, South",264542,KS,2042,Male,264542,남자
81,96920,"Korea, South",251808,KS,2042,Male,251808,남자
82,96920,"Korea, South",231593,KS,2042,Male,231593,남자
83,96920,"Korea, South",213827,KS,2042,Male,213827,남자
84,96920,"Korea, South",185863,KS,2042,Male,185863,남자
85,96920,"Korea, South",159349,KS,2042,Male,159349,남자
86,96920,"Korea, South",137022,KS,2042,Male,137022,남자
87,96920,"Korea, South",126788,KS,2042,Male,126788,남자
88,96920,"Korea, South",98137,KS,2042,Male,98137,남자
89,96920,"Korea, South",71683,KS,2042,Male,71683,남자
90,96920,"Korea, South",71863,KS,2042,Male,71863,남자
91,96920,"Korea, South",47488,KS,2042,Male,47488,남자
92,96920,"Korea, South",42277,KS,2042,Male,42277,남자
93,96920,"Korea, South",36408,KS,2042,Male,36408,남자
94,96920,"Korea, South",29889,KS,2042,Male,29889,남자
95,96920,"Korea, South",24244,KS,2042,Male,24244,남자
96,96920,"Korea, South",17425,KS,2042,Male,17425,남자
97,96920,"Korea, South",11930,KS,2042,Male,11930,남자
98,96920,"Korea, South",9349,KS,2042,Male,9349,남자
99,96920,"Korea, South",7176,KS,2042,Male,7176,남자
100,96920,"Korea, South",17489,KS,2042,Male,17489,남자
0,96920,"Korea, South",175248,KS,2043,Male,175248,남자
1,96920,"Korea, South",176171,KS,2043,Male,176171,남자
2,96920,"Korea, South",177079,KS,2043,Male,177079,남자
3,96920,"Korea, South",178090,KS,2043,Male,178090,남자
4,96920,"Korea, South",179433,KS,2043,Male,179433,남자
5,96920,"Korea, South",180976,KS,2043,Male,180976,남자
6,96920,"Korea, South",182699,KS,2043,Male,182699,남자
7,96920,"Korea, South",185162,KS,2043,Male,185162,남자
8,96920,"Korea, South",188439,KS,2043,Male,188439,남자
9,96920,"Korea, South",192001,KS,2043,Male,192001,남자
10,96920,"Korea, South",195595,KS,2043,Male,195595,남자
11,96920,"Korea, South",199321,KS,2043,Male,199321,남자
12,96920,"Korea, South",203178,KS,2043,Male,203178,남자
13,96920,"Korea, South",206743,KS,2043,Male,206743,남자
14,96920,"Korea, South",209870,KS,2043,Male,209870,남자
15,96920,"Korea, South",212751,KS,2043,Male,212751,남자
16,96920,"Korea, South",215279,KS,2043,Male,215279,남자
17,96920,"Korea, South",216964,KS,2043,Male,216964,남자
18,96920,"Korea, South",217180,KS,2043,Male,217180,남자
19,96920,"Korea, South",216804,KS,2043,Male,216804,남자
20,96920,"Korea, South",216739,KS,2043,Male,216739,남자
21,96920,"Korea, South",216787,KS,2043,Male,216787,남자
22,96920,"Korea, South",217065,KS,2043,Male,217065,남자
23,96920,"Korea, South",217692,KS,2043,Male,217692,남자
24,96920,"Korea, South",218667,KS,2043,Male,218667,남자
25,96920,"Korea, South",220141,KS,2043,Male,220141,남자
26,96920,"Korea, South",222470,KS,2043,Male,222470,남자
27,96920,"Korea, South",225834,KS,2043,Male,225834,남자
28,96920,"Korea, South",228825,KS,2043,Male,228825,남자
29,96920,"Korea, South",231103,KS,2043,Male,231103,남자
30,96920,"Korea, South",245474,KS,2043,Male,245474,남자
31,96920,"Korea, South",255763,KS,2043,Male,255763,남자
32,96920,"Korea, South",254112,KS,2043,Male,254112,남자
33,96920,"Korea, South",249134,KS,2043,Male,249134,남자
34,96920,"Korea, South",249421,KS,2043,Male,249421,남자
35,96920,"Korea, South",262931,KS,2043,Male,262931,남자
36,96920,"Korea, South",260252,KS,2043,Male,260252,남자
37,96920,"Korea, South",247266,KS,2043,Male,247266,남자
38,96920,"Korea, South",255807,KS,2043,Male,255807,남자
39,96920,"Korea, South",272284,KS,2043,Male,272284,남자
40,96920,"Korea, South",278888,KS,2043,Male,278888,남자
41,96920,"Korea, South",296153,KS,2043,Male,296153,남자
42,96920,"Korea, South",333220,KS,2043,Male,333220,남자
43,96920,"Korea, South",349557,KS,2043,Male,349557,남자
44,96920,"Korea, South",352454,KS,2043,Male,352454,남자
45,96920,"Korea, South",368169,KS,2043,Male,368169,남자
46,96920,"Korea, South",382041,KS,2043,Male,382041,남자
47,96920,"Korea, South",395642,KS,2043,Male,395642,남자
48,96920,"Korea, South",405544,KS,2043,Male,405544,남자
49,96920,"Korea, South",406691,KS,2043,Male,406691,남자
50,96920,"Korea, South",407453,KS,2043,Male,407453,남자
51,96920,"Korea, South",403996,KS,2043,Male,403996,남자
52,96920,"Korea, South",386342,KS,2043,Male,386342,남자
53,96920,"Korea, South",350241,KS,2043,Male,350241,남자
54,96920,"Korea, South",359231,KS,2043,Male,359231,남자
55,96920,"Korea, South",352852,KS,2043,Male,352852,남자
56,96920,"Korea, South",342330,KS,2043,Male,342330,남자
57,96920,"Korea, South",356150,KS,2043,Male,356150,남자
58,96920,"Korea, South",348533,KS,2043,Male,348533,남자
59,96920,"Korea, South",372593,KS,2043,Male,372593,남자
60,96920,"Korea, South",400536,KS,2043,Male,400536,남자
61,96920,"Korea, South",425943,KS,2043,Male,425943,남자
62,96920,"Korea, South",442150,KS,2043,Male,442150,남자
63,96920,"Korea, South",427239,KS,2043,Male,427239,남자
64,96920,"Korea, South",402487,KS,2043,Male,402487,남자
65,96920,"Korea, South",360545,KS,2043,Male,360545,남자
66,96920,"Korea, South",357598,KS,2043,Male,357598,남자
67,96920,"Korea, South",346871,KS,2043,Male,346871,남자
68,96920,"Korea, South",354259,KS,2043,Male,354259,남자
69,96920,"Korea, South",368860,KS,2043,Male,368860,남자
70,96920,"Korea, South",362206,KS,2043,Male,362206,남자
71,96920,"Korea, South",359320,KS,2043,Male,359320,남자
72,96920,"Korea, South",341679,KS,2043,Male,341679,남자
73,96920,"Korea, South",344764,KS,2043,Male,344764,남자
74,96920,"Korea, South",347991,KS,2043,Male,347991,남자
75,96920,"Korea, South",329830,KS,2043,Male,329830,남자
76,96920,"Korea, South",275801,KS,2043,Male,275801,남자
77,96920,"Korea, South",266027,KS,2043,Male,266027,남자
78,96920,"Korea, South",256164,KS,2043,Male,256164,남자
79,96920,"Korea, South",255798,KS,2043,Male,255798,남자
80,96920,"Korea, South",260043,KS,2043,Male,260043,남자
81,96920,"Korea, South",250059,KS,2043,Male,250059,남자
82,96920,"Korea, South",236708,KS,2043,Male,236708,남자
83,96920,"Korea, South",216395,KS,2043,Male,216395,남자
84,96920,"Korea, South",198488,KS,2043,Male,198488,남자
85,96920,"Korea, South",171305,KS,2043,Male,171305,남자
86,96920,"Korea, South",145735,KS,2043,Male,145735,남자
87,96920,"Korea, South",124272,KS,2043,Male,124272,남자
88,96920,"Korea, South",113955,KS,2043,Male,113955,남자
89,96920,"Korea, South",87348,KS,2043,Male,87348,남자
90,96920,"Korea, South",63136,KS,2043,Male,63136,남자
91,96920,"Korea, South",62583,KS,2043,Male,62583,남자
92,96920,"Korea, South",40860,KS,2043,Male,40860,남자
93,96920,"Korea, South",35908,KS,2043,Male,35908,남자
94,96920,"Korea, South",30500,KS,2043,Male,30500,남자
95,96920,"Korea, South",24674,KS,2043,Male,24674,남자
96,96920,"Korea, South",19704,KS,2043,Male,19704,남자
97,96920,"Korea, South",13930,KS,2043,Male,13930,남자
98,96920,"Korea, South",9371,KS,2043,Male,9371,남자
99,96920,"Korea, South",7210,KS,2043,Male,7210,남자
100,96920,"Korea, South",17791,KS,2043,Male,17791,남자
0,96920,"Korea, South",174467,KS,2044,Male,174467,남자
1,96920,"Korea, South",175137,KS,2044,Male,175137,남자
2,96920,"Korea, South",176078,KS,2044,Male,176078,남자
3,96920,"Korea, South",176995,KS,2044,Male,176995,남자
